id,material_id,energy,energy_per_atom,formation_energy_per_atom,elasticity.K_VRH,name
423,mp-867978,-24.82853014,-6.207132535,-0.670536203,121,423
424,mp-8700,-13.73398719,-2.746797438,-0.338308935,35,424
425,mp-8812,-42.68381523,-4.742646137,-3.064659406,4,425
426,mp-8896,-73.01925068,-6.638113698,-0.566379801,148,426
427,mp-8982,-65.51790838,-5.459825698,-0.961905332,60,427
428,mp-8994,-49.89207331,-5.543563701,-3.256266591,23,428
429,mp-902,-3.51347611,-1.756738055,-0.167522338,21,429
430,mp-9023,-34.52690793,-5.754484655,-0.744570888,113,430
431,mp-9060,-21.11544833,-4.223089666,-2.139355383,70,431
432,mp-9069,-40.03680789,-3.336400658,-0.570465183,19,432
433,mp-910,-20.24633413,-10.12316707,-0.459129635,300,433
434,mp-932,-17.41934768,-4.35483692,-0.500652204,73,434
435,mp-934,-4.73074533,-2.365372665,-0.230084778,31,435
436,mp-956,-80.54954618,-10.06869327,-0.244288101,147,436
437,mp-9563,-57.86896087,-3.214942271,-0.56599384,32,437
438,mp-9573,-21.78061535,-3.630102558,-0.393387915,45,438
439,mp-961709,-18.68443622,-6.228145407,-0.11774611,69,439
440,mp-961716,-20.05224725,-6.684082417,-0.302229463,137,440
441,mp-962066,-8.36910187,-2.789700623,-0.668218361,16,441
442,mp-971694,-119.1004566,-5.955022828,-0.003526975,99,442
443,mp-972180,-10.02451168,-2.50612792,-0.346163258,46,443
444,mp-972530,-21.57448638,-5.393621595,-0.492020703,76,444
445,mp-972536,-15.95661016,-3.98915254,-0.331765808,48,445
446,mp-972601,-12.73981461,-3.184953653,-0.076847445,35,446
447,mp-972748,-55.26367018,-6.907958773,0.399115836,146,447
448,mp-973053,-18.17419589,-4.543548973,-0.5306292,95,448
449,mp-973155,-35.10561211,-4.388201514,1.381624664,88,449
450,mp-973250,-14.20532116,-3.55133029,0.428274776,22,450
451,mp-973734,-13.75243867,-3.438109668,-0.41380622,65,451
452,mp-973777,-4.518453,-1.12961325,-0.546753952,29,452
453,mp-974949,-8.61783058,-2.154457645,0.790550514,16,453
454,mp-975427,-27.13585928,-5.427171856,-1.934550594,72,454
455,mp-975664,-20.25357304,-5.06339326,-0.408223735,23,455
456,mp-975904,-7.34407944,-1.83601986,-0.177777025,19,456
457,mp-9761,-66.68316839,-8.335396049,-2.040015151,183,457
458,mp-976185,-24.49391942,-4.898783884,-1.341057429,91,458
459,mp-976727,-31.06799036,-6.213598072,-1.932735686,104,459
460,mp-976793,-15.31551452,-3.82887863,-0.310913037,57,460
461,mp-976806,-30.49211095,-3.811513869,0.088852736,146,461
462,mp-976884,-21.8159219,-5.453980475,-0.698908124,83,462
463,mp-976982,-10.99254389,-1.832090648,-0.027176774,21,463
464,mp-977113,-15.07661088,-3.76915272,-0.438866236,117,464
465,mp-977143,-28.84258943,-7.210647358,-0.187754316,103,465
466,mp-977391,-22.99217613,-5.748044033,-0.079908102,73,466
467,mp-977542,-12.54704079,-3.136760198,-0.320111499,47,467
468,mp-978085,-16.03723423,-4.009308558,-0.320313491,51,468
469,mp-978256,-9.47512358,-2.368780895,-0.051772319,114,469
470,mp-978271,-8.47487765,-2.118719413,0.015346483,32,470
471,mp-978273,-5.94754866,-1.486887165,-0.062664533,40,471
472,mp-978282,-5.63217233,-1.408043083,-0.13446389,22,472
473,mp-978496,-92.68688777,-6.179125851,0.249064793,138,473
474,mp-978533,-4.67499176,-1.16874794,0.414821489,39,474
475,mp-978546,-25.12080301,-6.280200753,-0.498599028,68,475
476,mp-978995,-30.62686208,-7.65671552,-0.578269523,152,476
477,mp-979425,-18.04023159,-4.510057898,-0.331672488,70,477
478,mp-979951,-13.38010916,-3.34502729,0.632521668,10,478
479,mp-979984,-18.42088423,-4.605221058,-0.160357843,75,479
480,mp-979987,-25.60499477,-6.401248693,-1.127431457,110,480
481,mp-981379,-27.25293459,-3.406616824,-1.084548816,54,481
482,mp-982385,-274.6204957,-8.58189049,-1.555854443,74,482
483,mp-982739,-29.84509737,-7.461274343,-0.299054653,162,483
484,mp-983586,-15.48626212,-3.87156553,-0.379223108,49,484
485,mp-983594,-14.14643459,-3.536608648,0.029595705,66,485
486,mp-985280,-23.19216786,-5.798041965,0.504800476,129,486
487,mp-985578,-11.29355177,-5.646775885,0.46066055,85,487
488,mp-989538,-44.00137742,-4.400137742,-2.704917176,28,488
489,mp-9934,-20.20818927,-3.368031545,-0.388279078,35,489
490,mp-996983,-33.03370793,-4.129213491,-0.479778108,65,490
491,mp-996995,-98.33870156,-6.146168848,-1.444989769,86,491
492,mp-9973,-34.91460675,-8.728651688,-0.847778282,273,492
493,mp-998901,-15.90485875,-7.952429375,0.36788466,138,493
494,mp-998949,-31.61418945,-7.903547363,-0.920567087,192,494
495,mp-998980,-29.54408,-7.38602,-0.581459124,175,495
496,mp-999076,-24.70956308,-6.17739077,-0.096987968,185,496
497,mp-999135,-33.74675344,-8.43668836,-0.471206279,155,497
498,mvc-11548,-25.05746445,-6.264366113,-1.170105143,224,498
499,mvc-13598,-31.67560926,-6.335121852,-1.717224363,111,499
500,mp-1001784,-23.69989698,-5.924974245,-1.737485388,54,500
501,mp-10040,-30.10204278,-6.020408556,0.2166052,168,501
502,mp-1007666,-19.28037484,-4.82009371,-0.891948505,89,502
503,mp-1007770,-6.7883851,-3.39419255,0.11588794,39,503
504,mp-1007853,-29.85112329,-7.462780823,0.036529635,194,504
505,mp-1007906,-17.3050478,-4.32626195,-0.422681219,67,505
506,mp-1008224,-29.76280302,-7.440700755,-0.117432326,203,506
507,mp-1008226,-29.45424547,-7.363561368,0.282422765,200,507
508,mp-1008282,-36.74476143,-9.186190358,0.170919505,38,508
509,mp-1008642,-28.13740925,-9.379136417,0.5358468,195,509
510,mp-1009133,-15.39074945,-7.695374725,0.439637408,195,510
511,mp-1009537,-17.48151912,-8.74075956,1.486292575,376,511
512,mp-1009548,-11.25051839,-5.625259195,0.939220369,188,512
513,mp-1009663,-20.17796678,-10.08898339,0.746665113,246,513
514,mp-10125,-26.75310633,-6.688276583,-0.20456158,160,514
515,mp-1014462,-13.68449968,-3.42112492,0.086249128,32,515
516,mp-1016853,-36.3286993,-7.26573986,-2.838376798,159,516
517,mp-1017466,-136.8780461,-6.843902307,-2.462435511,193,517
518,mp-1018020,-16.10966027,-4.027415068,-0.126371615,72,518
519,mp-1018098,-18.56360527,-4.640901318,-1.284066221,37,519
520,mp-1018102,-21.17213256,-7.05737752,-0.757152683,145,520
521,mp-1018140,-7.68278149,-3.841390745,-0.153031887,149,521
522,mp-1018627,-34.40572407,-6.881144814,-0.636228239,142,522
523,mp-1018653,-14.50827605,-2.418046008,-0.008560576,18,523
524,mp-1018656,-21.3871034,-3.564517233,-1.005340234,33,524
525,mp-1018851,-50.39882023,-8.399803372,0.64428957,247,525
526,mp-1019259,-15.31621876,-2.552703127,-0.557568042,14,526
527,mp-1019541,-49.01148554,-6.126435693,-3.013933079,83,527
528,mp-1020019,-77.54029061,-6.461690884,-2.182535102,89,528
529,mp-1021516,-6.00169115,-2.000563717,0.070467241,1,529
530,mp-1022207,-23.25629229,-2.907036536,0.502643759,32,530
531,mp-1022517,-17.09146634,-2.136433293,0.252267983,22,531
532,mp-1025,-16.11922265,-5.373074217,-0.71920044,118,532
533,mp-1025022,-36.36146487,-6.060244145,-0.790623572,170,533
534,mp-1025028,-28.92071263,-4.820118772,-0.474512486,81,534
535,mp-1025158,-52.78512443,-7.540732061,-2.759119839,72,535
536,mp-1025173,-52.30082159,-7.471545941,-1.260362715,110,536
537,mp-1025313,-31.05921431,-4.437030616,-0.320555724,107,537
538,mp-1025397,-57.85191777,-7.231489721,-0.285539351,162,538
539,mp-1029309,-33.02711717,-6.605423434,-0.908108403,38,539
540,mp-1029395,-60.29965789,-7.537457236,-0.670728562,85,540
541,mp-1029490,-156.0876549,-7.094893403,-1.19771371,69,541
542,mp-1029834,-135.788602,-8.486787623,-1.622031357,157,542
543,mp-10373,-43.34789085,-8.66957817,-0.251957862,225,543
544,mp-1038724,-10.87472013,-1.812453355,0.052820441,20,544
545,mp-1038837,-10.48440997,-2.621102493,0.059841734,20,545
546,mp-1039124,-2.69866716,-1.34933358,-0.097784232,22,546
547,mp-10600,-28.70870962,-5.741741924,-0.185668531,61,547
548,mp-10616,-11.3271629,-3.775720967,-0.946920386,34,548
549,mp-10677,-26.6688005,-4.444800083,-0.882590038,74,549
550,mp-10685,-8.27512843,-2.758376143,0.286426868,44,550
551,mp-10686,-10.30616318,-2.576540795,-0.241150766,19,551
552,mp-10721,-107.7947849,-8.982898743,-0.643940243,139,552
553,mp-10732,-50.43593473,-10.08718695,-1.461376527,242,553
554,mp-10752,-4.5408031,-4.5408031,0.0266217,42,554
555,mp-10755,-21.59731803,-7.19910601,-0.367989522,114,555
556,mp-1089,-37.34248254,-9.335620635,-0.73303461,294,556
557,mp-10918,-25.41000473,-5.082000946,0.036217999,31,557
558,mp-11300,-9.20642311,-2.301605778,0.050522638,73,558
559,mp-11385,-49.07188538,-8.178647563,-0.043220921,105,559
560,mp-11393,-76.35001621,-7.635001621,-0.362982629,167,560
561,mp-11436,-37.67806163,-5.382580233,-0.404794973,127,561
562,mp-11445,-38.16078269,-5.451540384,-0.541748953,95,562
563,mp-11466,-2.63769575,-0.879231917,-0.239404902,15,563
564,mp-11490,-10.18232098,-2.545580245,-0.278179922,38,564
565,mp-11493,-12.37436767,-4.124789223,-0.142746017,49,565
566,mp-11503,-10.29625797,-5.148128985,0.062454553,115,566
567,mp-11557,-129.0639567,-10.75532973,-0.348155237,226,567
568,mp-11564,-13.76681988,-6.88340994,-0.976625962,128,568
569,mp-11583,-92.25542304,-9.225542304,-1.930875204,159,569
570,mp-11584,-41.83454423,-4.648282692,-0.280404349,54,570
571,mp-11621,-11.86348832,-3.954496107,-0.231735443,102,571
572,mp-11790,-85.47338967,-5.342086854,-1.335327672,57,572
573,mp-11807,-9.19492055,-4.597460275,-0.607544993,115,573
574,mp-11809,-33.33585695,-5.555976158,-0.427241325,108,574
575,mp-11958,-35.73975616,-4.46746952,-0.677334611,60,575
576,mp-12107,-29.48517859,-7.371294648,-0.844350655,237,576
577,mp-12109,-138.0570805,-11.50475671,-0.359171712,251,577
578,mp-1235,-18.44915074,-9.22457537,-0.85783374,228,578
579,mp-1251,-17.16930983,-8.584654915,-0.37422205,233,579
580,mp-12630,-66.74714974,-5.562262478,-1.8830176,59,580
581,mp-12741,-55.12143011,-4.593452509,-0.610162577,115,581
582,mp-12762,-48.23991338,-6.891416197,-0.483238626,174,582
583,mp-12769,-37.92151639,-6.320252732,-0.549300743,85,583
584,mp-1280,-10.12275336,-5.06137668,-1.206013815,63,584
585,mp-12803,-71.27500678,-6.479546071,-4.441525935,86,585
586,mp-12862,-111.79703,-9.316419163,-3.756187551,159,586
587,mp-12910,-18.34298707,-4.585746768,-0.540496019,27,587
588,mp-12923,-75.53510452,-6.294592043,-0.980859532,97,588
589,mp-13051,-19.32200344,-3.220333907,-0.286216186,31,589
590,mp-13085,-29.40269712,-7.35067428,0.05290348,169,590
591,mp-13126,-38.69301328,-9.67325332,-1.423166911,200,591
592,mp-13181,-26.5275398,-6.63188495,-4.332470573,63,592
593,mp-1320,-70.81549529,-5.901291274,-1.592987237,68,593
594,mp-13313,-20.69798389,-5.174495973,-1.253009727,41,594
595,mp-13364,-21.39208511,-1.782673759,-0.276545778,48,595
596,mp-1340,-38.93199947,-3.893199947,-0.584417092,28,596
597,mp-13472,-103.8046071,-8.650383924,-1.077355596,190,597
598,mp-13474,-39.69584182,-4.410649091,-0.712695997,60,598
599,mp-13725,-100.4236684,-6.276479273,-2.761139736,70,599
600,mp-13914,-21.63761142,-5.409402855,-0.223635337,152,600
601,mp-14069,-49.12418672,-6.14052334,-2.857446055,93,601
602,mp-14092,-28.60538919,-3.575673649,-0.359496962,42,602
603,mp-14398,-73.31398995,-7.331398995,-2.848945814,92,603
604,mp-1458,-81.50600203,-10.18825025,-0.402663869,223,604
605,mp-1497,-64.90583688,-10.81763948,-0.912514746,275,605
606,mp-15051,-91.58945381,-6.542103844,-1.955849706,147,606
607,mp-15236,-105.142169,-5.257108449,-0.39314113,32,607
608,mp-15685,-25.74641299,-3.218301624,-0.372761439,30,608
609,mp-162,-1.53679337,-1.53679337,0.002801903,15,609
610,mp-16496,-69.85881165,-6.985881165,0.380727543,211,610
611,mp-16501,-27.37594916,-6.84398729,-0.83005367,163,611
612,mp-16523,-87.89822517,-5.493639073,-0.853743799,156,612
613,mp-1672,-10.4388825,-5.21944125,-2.483214949,57,613
614,mp-1751,-13.34697722,-6.67348861,-0.902059693,78,614
615,mp-1785,-11.28032989,-5.640164945,-1.18521558,55,615
616,mp-1851,-63.96542207,-5.330451839,-0.548695553,133,616
617,mp-1876,-8.94299664,-4.47149832,-0.738855897,80,617
618,mp-18816,-101.4724139,-7.248029567,-2.408222909,181,618
619,mp-18819,-143.0554779,-6.502521723,-2.159078668,131,619
620,mp-18908,-233.9244997,-5.848112493,-2.286904688,131,620
621,mp-18971,-63.08637764,-6.308637764,-1.191880538,190,621
622,mp-19017,-191.7661349,-6.848790532,-2.557195156,91,622
623,mp-19066,-82.9543083,-7.541300755,-2.106145922,226,623
624,mp-19083,-133.548876,-6.677443802,-2.387528686,34,624
625,mp-19238,-237.9424566,-5.948561416,-1.056458042,195,625
626,mp-19358,-245.3864452,-7.668326412,-2.630404204,152,626
627,mp-19359,-93.07664692,-5.817290433,-1.932327687,114,627
628,mp-1939,-35.1374832,-5.8562472,-0.480557733,109,628
629,mp-19417,-161.9230165,-8.096150826,-2.822481569,166,629
630,mp-19442,-81.43800558,-5.429200372,-1.219792981,160,630
631,mp-1949,-108.1345984,-9.011216529,-0.271727936,210,631
632,mp-1969,-38.3380868,-6.389681133,-0.269913063,97,632
633,mp-19724,-33.67088626,-4.208860783,0.019922127,123,633
634,mp-19728,-89.65113595,-7.470927996,-1.061603039,124,634
635,mp-19758,-19.19098681,-3.838197362,1.580283998,34,635
636,mp-19795,-31.48366217,-3.935457771,-0.823120973,20,636
637,mp-19862,-22.62995704,-7.543319013,-0.497044085,61,637
638,mp-20025,-36.41020284,-5.201457549,-1.042908152,32,638
639,mp-20112,-44.18159667,-5.522699584,-0.189759489,164,639
640,mp-20120,-11.46424407,-5.732122035,0.250482224,107,640
641,mp-20151,-29.15661675,-5.83132335,-0.427679671,57,641
642,mp-20202,-56.28016528,-4.690013773,-0.216602949,74,642
643,mp-20305,-7.86812719,-3.934063595,-0.2289677,49,643
644,mp-2031,-23.96796312,-3.99466052,-0.135316387,137,644
645,mp-20315,-60.88904256,-7.61113032,-0.668990513,127,645
646,mp-20389,-7.86073477,-1.965183693,-0.154374108,98,646
647,mp-20438,-19.51063442,-9.75531721,-1.02908909,75,647
648,mp-20459,-38.04397103,-7.608794206,-2.739866447,63,648
649,mp-20485,-29.04299928,-3.63037491,-0.506577306,10,649
650,mp-20664,-44.74804131,-7.458006885,0.026130624,86,650
651,mp-20753,-65.41055275,-8.176319094,-0.302582446,144,651
652,mp-20856,-118.6660651,-6.980356771,-0.29584679,151,652
653,mp-20857,-58.3674595,-7.295932438,-0.402078219,303,653
654,mp-20943,-7.21158821,-3.605794105,-0.177848865,40,654
655,mp-21029,-13.72991042,-3.432477605,-0.495973511,59,655
656,mp-21098,-14.31818572,-7.15909286,0.34960953,65,656
657,mp-21171,-27.37218376,-6.84304594,-0.241437945,190,657
658,mp-21186,-34.06116289,-6.812232578,1.742987654,54,658
659,mp-21215,-8.92246151,-4.461230755,-0.49714542,111,659
660,mp-21296,-43.09468428,-4.309468428,-0.125215246,45,660
661,mp-21316,-114.3283356,-9.5273613,-0.820828515,259,661
662,mp-21382,-51.62705448,-5.162705448,-0.723870894,78,662
663,mp-21440,-75.52854787,-8.392060874,-0.268106161,196,663
664,mp-2150,-23.56982059,-3.928303432,-1.193112535,28,664
665,mp-2160,-80.09360752,-4.004680376,-0.255533655,15,665
666,mp-2183,-14.00852677,-7.004263385,-1.549378521,98,666
667,mp-21845,-24.44255434,-6.110638585,-0.10904555,174,667
668,mp-2191,-10.86881606,-5.43440803,-1.086195838,57,668
669,mp-22003,-26.73532657,-6.683831643,-0.391421751,26,669
670,mp-22027,-14.31808502,-4.772695007,0.70326599,80,670
671,mp-22036,-80.40529021,-6.700440851,-0.749378466,128,671
672,mp-22044,-63.53682027,-6.353682027,-0.764726562,88,672
673,mp-22159,-57.41666442,-7.177083053,-0.58002107,112,673
674,mp-22212,-112.3129041,-5.615645203,-1.980001404,129,674
675,mp-22375,-40.92366675,-4.092366675,-0.907899263,85,675
676,mp-22513,-17.32503962,-3.465007924,1.616748728,39,676
677,mp-22598,-226.1703787,-5.654259469,-2.006186695,145,677
678,mp-22626,-136.7360131,-4.883429039,-2.061909717,6,678
679,mp-22639,-37.47053314,-7.494106628,-0.758581561,190,679
680,mp-22957,-30.30175092,-5.05029182,-3.595664365,33,680
681,mp-22966,-43.16700498,-4.316700498,-1.40158609,2,681
682,mp-22978,-29.73959512,-4.248513589,-1.943059514,20,682
683,mp-22993,-24.21969831,-4.036616385,-0.5251094,27,683
684,mp-23195,-114.637363,-5.73186815,-1.629902316,21,684
685,mp-23209,-12.84237314,-4.280791047,-2.881729978,34,685
686,mp-23214,-25.76958747,-4.294931245,-2.792543016,19,686
687,mp-2324,-7.64994666,-2.54998222,-0.352213985,48,687
688,mp-2338,-16.64714852,-2.774524753,-0.39009565,60,688
689,mp-23702,-76.1546912,-4.7596682,-0.674451109,25,689
690,mp-24,-67.14952989,-8.393691236,0.833078584,387,690
691,mp-2406,-86.66257379,-3.095091921,-0.475455712,62,691
692,mp-24093,-14.43122783,-3.607806958,0.061664708,108,692
693,mp-24148,-48.05095593,-6.864422276,-2.899040828,123,693
694,mp-24155,-16.96397445,-5.65465815,-0.645600166,158,694
695,mp-24669,-25.30121817,-6.325304543,0.121087523,185,695
696,mp-2480,-75.00476524,-6.250397103,-0.177344635,158,696
697,mp-266,-23.7393529,-7.913117633,-0.4891549,123,697
698,mp-2685,-5.82295781,-2.911478905,-0.171420925,115,698
699,mp-27438,-13.78765689,-3.446914223,-0.313246433,29,699
700,mp-27691,-27.07031092,-3.007812324,-0.995227342,10,700
701,mp-27837,-17.51254633,-4.378136583,-2.529871599,41,701
702,mp-27882,-30.1072225,-3.345246944,-1.797311141,8,702
703,mp-27976,-34.41936827,-4.302421034,-1.89530551,9,703
704,mp-27984,-41.3027607,-6.88379345,-3.456988253,69,704
705,mp-28110,-24.1988987,-2.688766522,-0.780318717,9,705
706,mp-28391,-76.29428849,-3.814714425,-1.726955512,1,706
707,mp-2877,-26.78440376,-5.356880752,-0.59421318,104,707
708,mp-28884,-28.47042276,-5.694084552,-0.263882038,44,708
709,mp-2920,-80.15086556,-8.015086556,-3.731370688,181,709
710,mp-29327,-40.03066914,-6.67177819,-3.138353362,16,710
711,mp-2961,-39.06349281,-4.882936601,-0.421222028,72,711
712,mp-29809,-234.6799848,-5.86699962,-0.962723325,77,712
713,mp-29920,-63.65226758,-3.182613379,-0.861048787,18,713
714,mp-303,-19.08866523,-1.590722103,-0.221343127,48,714
715,mp-30459,-17.87968772,-5.959895907,-0.626993478,89,715
716,mp-30481,-35.44116347,-5.906860578,-0.514527031,166,716
717,mp-30488,-1.43586019,-0.478620063,0.025866877,28,717
718,mp-30593,-15.72703468,-3.93175867,-0.122334734,143,718
719,mp-30671,-40.05419981,-6.675699968,-0.402968102,121,719
720,mp-30683,-32.6096157,-5.43493595,-0.566975793,100,720
721,mp-30719,-16.35743173,-1.363119311,-0.19731236,45,721
722,mp-30739,-29.90878541,-3.738598176,-0.331318634,77,722
723,mp-30767,-49.49268018,-2.749593343,-0.377698906,28,723
724,mp-30801,-12.89953294,-2.149922157,-0.305681118,66,724
725,mp-30819,-18.77901983,-4.694754958,-0.827009402,127,725
726,mp-30848,-22.86792721,-7.622642403,-0.50443817,110,726
727,mp-31503,-73.80785681,-2.635994886,-0.183599304,43,727
728,mp-3211,-38.95161107,-7.790322214,-3.490200769,105,728
729,mp-32669,-19.90280487,-3.317134145,-0.271118152,19,729
730,mp-33363,-48.01243103,-6.001553879,-2.171309568,48,730
731,mp-33526,-33.93265701,-4.241582126,-1.056252384,49,731
732,mp-341,-20.50566214,-4.101132428,-2.222174411,31,732
733,mp-3444,-111.8619828,-9.321831903,-3.753854578,134,733
734,mp-3486,-20.50351579,-3.417252632,-0.340021461,28,734
735,mp-3515,-36.84783899,-7.369567798,-0.561269492,146,735
736,mp-3567,-20.33657342,-5.084143355,-0.737542822,47,736
737,mp-3605,-33.61754729,-6.723509458,-0.550406038,149,737
738,mp-36791,-44.04057185,-5.505071481,-2.099310032,45,738
739,mp-37501,-67.77862829,-3.388931415,0.00212531,47,739
740,mp-377,-13.90838738,-6.95419369,-1.02446365,137,740
741,mp-38280,-60.48724707,-7.560905884,-2.987079226,171,741
742,mp-38605,-26.15062822,-3.735804031,-0.258899537,18,742
743,mp-3871,-63.83621509,-7.979526886,-0.727234266,135,743
744,mp-3944,-26.24575449,-6.561438623,-0.598208608,149,744
745,mp-4106,-39.92292063,-4.43588007,-0.866421006,69,745
746,mp-4124,-31.47334726,-7.868336815,-1.085542582,69,746
747,mp-4175,-33.72045054,-4.215056318,-0.195474491,64,747
748,mp-4238,-65.66004164,-7.295560182,-0.194452271,159,748
749,mp-4253,-95.48593489,-9.548593489,-0.180195339,291,749
750,mp-4354,-22.25266645,-4.45053329,-0.267909395,40,750
751,mp-437,-6.08758002,-3.04379001,-0.608401282,79,751
752,mp-438,-128.9685981,-6.448429906,-2.457378701,74,752
753,mp-4541,-19.33123055,-4.832807638,-1.357117484,63,753
754,mp-457,-113.3287923,-4.047456868,-0.15135284,111,754
755,mp-4628,-41.39518878,-6.89919813,-1.076863876,85,755
756,mp-4656,-75.93444174,-5.841110903,-0.432813253,123,756
757,mp-4661,-97.69030458,-8.140858715,-4.141297146,141,757
758,mp-4699,-165.1982099,-8.259910493,-3.078511155,130,758
759,mp-4784,-61.63418964,-6.163418964,-2.001945594,146,759
760,mp-4785,-32.44278963,-5.407131605,-0.819999851,116,760
761,mp-4820,-104.7388043,-8.728233694,-3.569274834,203,761
762,mp-4836,-29.03632832,-5.807265664,-0.178014367,37,762
763,mp-4969,-51.44241073,-6.430301341,-0.78293504,117,763
764,mp-504711,-21.67697202,-5.419243005,-0.963029154,208,764
765,mp-505259,-51.35521929,-6.419402411,-1.3911697,72,765
766,mp-510417,-240.3069541,-7.509592317,-2.173561598,63,766
767,mp-5146,-84.28478884,-6.02034206,-1.317607546,174,767
